combined_text,label,label_id
"Always/Only You filminin bir nevi alıntısı olmuş ki zaten senaryo kısmında ve filmin sonunda yazıyor..

 Filme gitme amacımın tek Belçim Bilgin'in oynuyor olmasıydı. Şu sıralar pek beğenilen bir oyuncu olmasa bile, benim görüşüme göre Türkiye'nin sayılı iyi oyunculardan, hatta bama göre en iyisi. Filmin fragmanını izlediğimde 'cidden iyi filme benziyor' kanaatine vardım. Ki zaten 2014 yılında gitmeyi planladığım 3 film vardı (3'üne de gittim). İbrahim Çelikkol'u, Fetih 1453 filmi ve Merhamet dizisinde tanımıştım. Cidden iyi oyuncu olduğunu bu filmde de belli ediyor. Ama gel gelelim ki Belçim Bilgin için bu filmde aynı cümleleri kuramayacağım. Kelebeğin Rüyası, Kurtuluş Son Durak gibi filmlerde oyunculuğunu beğendiğim Belçim Bilgin'in bu rolünü iyi yaptığını sanmıyorum. Daha doğrusu iyi yapsa bile, Beren Saat'in şu Benim Dünyam filminden yaptığı Ela karakterini görünce pek beğenmedim. Yani filmin konusunu okumasam, ancak filmin sonunda gözünü görmediğini anlardım.

 Genellikle bu tür filmlere sevgiliyle gidilse bile, salonda tek sevgilisiyle gelmeyen bendim. Aslında sinemada aşk filmlerini izlemeyi pek sevmezdim, ta ki Mert Fırat ile Belçim Bilgin oynamadığına kadar... Filmden sıkıldım mı diye sorulursa, 'tabii ki de hayır!' diye cevaplarım. Çünkü filmde aşk dışında da bir şeyler vardı... Yarı aksiyon, genellikle aşk filmlerinde olan dram, dövüş ve sürükleyici sahneler.

 Filmin diğer bir avantajı ise müzikleri... Gerek, X-Factor yarışmasından tanıdığımız Şebnem Keskin olsun, gerek Majeste olsun iyi şarkılar yapmış şarkıya. Hele ki o Sonuna Kadar şarkısı. Kaç gün dilime dolanmıştı o şarkı. Filmin soundtracki olması zaten güzel olduğu anlamına geliyor bi nevi. Aşk Dediğin ise hafiften sarıyor insanı, yine de sıkça dinleniliyor.

Ki bir de şu avantaj listesine replikleri de yazmakta fayda var. ''Sen benim nefesimsin'' gibi çokça anlam taşıyan bir replik, ancak böyle iyi aşk filmlerinden çıkardı... 

 Sevgili ile gidilebilecek, kıvamında bir aşk filmi olmuş diyebilirim özetlemek gerekirse. Zaten şu aralar yerli sinemamızdaki 'iyi film' sorunun varken bu film  o sorunu bir nebze yok etmiş. Gidilmeli, görülmeli, beğenilmeli!",neutral,1
1 numara. erkekler için traşta 1 numara Kaliteli ürün kendini belli ediyor zaten Sık sık traş olanlar için vazgeçilmez olacaktır,neutral,1
guzel degil. begenmedim yorumlara bakip almistm iki giyim sonrasi temizlik bezi,negative,0
çok güldüm yahu :),neutral,1
Rastlantı üzerine izlediğim bir film olmasıyla beraber bu rastlantının hangi düzeyde ve hangi olasılıkta gerçekleştiğini bile sorgulatan bir film oldu benim için. Sonsuz olasılıklar teması üzerinde durulmuş tipik bir bilim kurgu filmi olmaktan çok daha ötede. Senaryonun olmaması ve doğaçlama bir yapıt olması filmi daha da bir ilgi çekici kılıyor açıkçası.,negative,0
"Dun aksam 3D olarak izledim ama 2D keyfi bile alamadim. 3D de yeni bir anlayis, gozlukle izliyorsun ama 2D hissediyorsun. Filmin ilk 5 dakikasi 'gerilim budur' dedirtti fakat sonraki 100 dakikada 'Galiba afisteki Wes Craven ismi yazim hatasi' diye dusundum. ikinci yari baslar baslamaz salondaki insanlar teker teker salondan cikmaya basladi, benim icin asil gerilim o zaman baslamisti, cunku salonda sadece ben ve arkadasim kalmistik. Wes Craven film isini beceremese bile gerilim isini biliyor, salonda 2 kisi kalinca gercek gerilimi yasiyorsun.Kendine gel Wes",negative,0
Çabuk parçalanıyor,negative,0
Teknik destek yok. İnternet bağlantısı sürekli kopuyor Bununla ilgili görüşmek için müşteri hizmetlerini aradığımda artık Türkçe destek verilemiyor Dedi Türkçe destek veremiyorsan neden Türkiye de ürün satıyorsun,negative,0
Tek kelime ile berbat paranızı çöpr atmayın almayın ucuzluğuna aldanmayın,negative,0
ürün kullanışlı görünüyor ancak henüz denemedimfiyatına göre gayet iyi,neutral,1
Tabi ki bir harika! 3.sünü dört gözle bekliyor ve merak ediyorum!,positive,2
Çok ağır ve büyük. Süpürgenin metal sapı çok ağır süpürürken yoruyor Ayrıca toz haznesi kapağının kilidi yok çok hafif çekmeyle çıkıyor Bahsedildiği kadar sessiz de değil,neutral,1
Elinizesağlık. çok güzel bir kitap kargodan çok temiz çiziksiz geldi Not defteri için de teşekkürler,positive,2
Standart bir ıslak mendilden çok farklı gelmedi Aynı işlemleri onunla da yapıyorum hatta cam yüzleri de silebiliyorum,neutral,1
2 ay olmadan dualshock un pili bitti şarz olmuyor dolayısıyla oyun oynanmyor bu gün resmi tatil sony servis kapalı bakalım yarın arıycam görücez sony ne kadar büyüksün gelişmeleri burdan paylaşıcam,negative,0
Volvo C30 satışlarını arttıran film :),positive,2
Çok ufak iş görmüyor. Çok ufakk aldanıpta alıp içine telefon koyacam diyorsanız almayın çünkü ufacık birşey sıgmıyor sadecesıgara çakmak sıgıyor içine oda kısa sıgara yani birde yapışkanları yapışmıyor atıyor hemen o sebeb kullanışsız sadece görüntü zaten pejo 207 lerın kapı içi kumaş oldugu için takacak yer bulamadım oval heryer lafın kısasıtavsiye etmiyorum,negative,0
inşallah güzeldir.. ahmet ümiti arkadaşlarımın tavsiyesi üzerine sultanı öldürmek kitabı ile okumaya başladım ve beğendim bunun üzerine bu kitabın da siparişini verdim inşallah güzeldir,positive,2
fena degil. ürün kaliteli bir ürün sineklik olmasi avantaj fakat kurulumu otomatik kaldırması manuel yaz günü sıcakta cadiri toplamak icin internetten epey video seyredip basardik sizde oyle yapacaksiniz,neutral,1
almodovar sıradışı ilişkileri sıradışı insanları normale indirgemeyi çok iyi başarıyor.annem hakkında herşeyde de bunu çok iyi başarmış.filmi izlerken bir sahnede kendime şu soruyu sordum..esteban'ın annesine sorduğu benim fahişem olurmusun tarzında bir soruyu kaçımız annemize sorabiliriz.hiçbirimiz!peki kadının bu soruya verdiği cevabı kaçımızın annesi verebilir?yaşamadığımız ya da yaşama ihtimalimizin yüzde o olduğu bir filme hayran oluyoruz..nasıl bir şey bu ya?bir şey daha rosa'eğer bana bir olursa' diye başladığında hepimiz ona bir şey olacağını biliyorduk öyle değil mi?neyse..film almodovar tarzını beğenenlerin kaçırmaması gereken güzellikte..ve tabi ki konuş onunla'yı teğet dahi geçmiyor.,positive,2
güzel bir filmdi ..ben beğendim..,neutral,1
beklediğim gibi... çok ucuz ve evet bu fiyata doğru ürün misinadan örülmüş ve yeterince gergin değil ama bir iki eğlenmek için oynayacaksanız hiç düşünmeyin gerçekten badminton oynayacaklar daha iyi ürünleri seçmeli,negative,0
Akıcı bir kitap. Kitabı henüz bitirdim Jane Eyre kadar baştan saran bir konusu olmasa da son 200 sayfa o kadar akıcı ki elimden bırakamadım Lucynin hayatta çektiği zorluklar tam güvenli bir liman buldum derken yaşadığıhayal kırıklığı ve sonra gerçekleri öğrenmesiyle bulduğu mutluluk hepsi çok güzel anlatılmış Güzel ve akıcı bir kitaptı Çevirisi de çok iyiydi Tavsiye ederim,positive,2
evet ateşli piliçin konusuyla aynı gibi degil tıpkısı bir benzeri oldugu için flimi güzel bulmadım izledigim için de pişmanım,negative,0
Tek sorun sapı biraz oynuyor üretim hatası Vidasını sıksan bile oynuyor Onun dışında fiyatına göre iyi bir ürün,neutral,1
gönderi aşamasındaki aksaklıklar.... hepsiburadanın gönderi ve bilgilendirme konusunda özeleştiri yapması gerektiği kanaatindeyim zira 5 gündenberi hala kargoya verilmeyen siparişim var son siparişlerde de benzer sıkıntılar yaşadığımı belirtmek isterim,neutral,1
o ürün gözüküyor ambalajında ve kendisinde sıkıntı yok ama dün geceden beri şarjda takılı olmasına rağmen hala tek ışığı yanıyor yeni kablo ve fişe taktım tekrardan deniyorum 8400 mah olan modelini hala kullanıyorum ve çok memnunum inşallah sıkıntı ilk taktığım şarj kablosundadır ama o kablo ile hem telefon hem eski power bankımın şarjında kullanıyorum da,neutral,1
orta. ürünü yeni aldım elime 2 gün içinde geldi ve 5 gun Daikin servisi bağladı suan soğutma modunda kullanıyorum sogutmasi güzel ic ünite sessiz ama dış ünite biraz sesli çalışıyor onceki klimam Mitsubishi elektrik idi aralarinda çok fark var tabiki parasindada PARAYA GORE MAL,neutral,1
"Duygusal bir film herşeyden önce,değişik,kendine has bir havası var.İzleyin eminim sizde beğeneceksiniz.",positive,2
Ürünü bir hevesle aldım Kullanışlı lakin kapakları tam oturmuyor ve kapak yamuk Menteşe vida yerleri işaretlenebilirdi tekrar sök kur yapılmaz,neutral,1
Süper. Çok kaliteli güvenilir harika bir ürün yakın arkadaşlarımın neredeyse hepsi kullanıyor,positive,2
çok iyi doğramıyor. philipsin blendır seti vardı bende onun rondo haznesi çok küçüktü fakat herşeyi çok iyi parçaladığı için yine philips almaya karar verdim şimdiye kadar soğan doğramıştım sadece çok güzel doğruyordu fakat domates denedim ve domatesin kalın kısmını tamamen doğrayamadı sanırım bıçağı çok yukarda kalıyor ve haznenin altında kalan malzemeyi tam doğrayamıyor,negative,0
Afişinden belli dandik bi film olduğu.,negative,0
"Ölüme yolculukta,içiniz burkulacak,üzüleceksiniz ama mutlaka izleyin çok iyi bir dram",positive,2
Çok ii film!Kanal D film kuşağında seyrettim.Ethan Hawke maşallah!Allah neler yaratıo dedirtio.Jude Law da aynen ööle!İzleyin izleyin :) Ama gerçekten çok güzel bi film.,positive,2
güzel bir boya.. güzel birboya saçlarım eski doğallığına geri döndü Kendinizin uygulayabilmesi özellikle çok güzel bir özellik Tavsiye ediyorum Denerseniz neticeyi görürsünüz,negative,0
Çok kötü. Belki bana kötüsü denk geldi ama değiştirdiğim 3 yıllık pilin performansı çok daha iyiydi 30 un altına düşünce telefon çalışmıyor Telefon kapanmıyor ama hiç bir uygulamayı alamıyorsunuz Ben tavsiye etmiyorum,negative,0
Teşekkürler Hızlı ve sorunsuz bir şekilde istediğim ürünü teslim aldım,positive,2
3 pinli fanlara hız kontrolü sağlamıyor dikkat ediniz Sadece güç verir,negative,0
Methedildiği için izledim. Ancak pek beğenmedim. Belki de başkalarının yüklediği anlamı ben keşfedemedim. 6/10,neutral,1
daha ne olsun. Ürün kısa sürede elime geçti 25 kalem hepsi geldi,positive,2
Filme geveze demişler ama kesinlikle nefis mesajlar içeriyordu. Woody Allen ve Diane Keaton döktürmüş. Woody Allenın en iyi çalışması olmasa da aldığı oscar göz ardı edilemez 10/6,neutral,1
fena sayılmaz. fena değil ancak kolayca çizilebiliyor ben montun cebinde tek başına taşımama rağmen birsürü kılcal çizik oluştu piyasada 30 Tl ye satılanlara göre daha kaliteli sayılır ekranı iyi kayıyor ancak her dokunuşta parmak izi kalıyor indirimde alınabilir,neutral,1
Klasik ögeleri görmekten sıkıldığımız Türk sinemasında bir nebze de olsa orijinal görünen ve olan korku filmi izlemek istiyorsanız tavsiye edebilirim.,neutral,1
fiyatına göre harika. 1 5 yıldır malum yabancı markayı kullandık iyi olsun dedik para dökmüşüz megerse yeni başladığımız 1 paket bitirdigimiz neredeyse yarı fiyatına gelen bu bez gercekten iyi tereddutlerimiz vardi ama sızdırma yapmadı pişik meselesi degisen birsey ama onu da yapmadı kesinlikle tavsiye edilir ayrıca yerli olması da guzel,positive,2
"Video olarak yapılan bu film çizgi filmden biraz hallice bir yapısı var. Haliyle  sinemalarda yaklaşık 4000 kopya ile gösterimde olan yarı-animasyon öncüllerinden çok ama çok zayıf. Konusuna gelince; Garfield; her sene çok rahat kazandığı komedi festivalinde bu sene ona karşı dişli bir rakip çıkar ve sevgilisi ile arasına girer. Bunun üzerine daha komik olabilmek için çok uzaklarda olan komik sudan içerek Arlene'i tekrar kazanmaya çalışır. 
 Çocuklara tavsiye ederim ama büyükler çok sıkılabilir.",negative,0
jude law yaaaa.. yok böle bisi. nancy meyers'tan bole bi performans beklemiodum acikcasi.. cok etkilendim ve hatta agladimm gidin mutlaka kesinlikle kacirmayin..,positive,2
Yaklaşık 1 senedir kullanıyorum Alırken bir kere değil bin kere düşünün derim kasma donma sıkıntısı lenovodan soğuttu,negative,0
sinbo. ürün oldukça güzel çekiyor ve çok yer kaplamıyor hortumu gayet güzel tavsiye ederim yerli malı yurdun malı,neutral,1
Peter Sellers mezarında rahat değildir sanırım zira inanılmaz kötü bir filmdi. Hayatımda ilk kez bir filmin arasında çıkıp gidecektim. Türkçe seslendirilmesi aksanlı esprileri yok emiş. Bayülgen'in sesi kesinlikle yakışmamış. Tek düze ve vakit kaybı bir film. Eve döndüğümde gerçek Pembe Panter'i DVD'den izledim ve aradaki inanılmaz farkı bir kez daha gördüm.,negative,0
hızlı teslimat paketleme iyi teşekkürler,positive,2
"hitchcock değil mi ya!yine bir klasik.muhteşem çekimler ve müzik,sürekli insanı geren bir atmosfer ve şok bir final sahnesi.oyunculuklar süper;james stewart ve kim novak rollerine tam oturmuşlar.mutlaka izlenmesi gerek",positive,2
dikişleri sağlam değil çok büyük su geçiriyor berbat ürün,negative,0
İhtiyacımı karşılamadı. Ürünü 22 06 2018 tarihinde aldım Ancak bahsedildiği gibi Apple ses tuşlarını kullanamıyorsunuz Ayrıca bluetooth ile konuşurken ses karşı tarafa çok az gidiyor ancak kulaklığı ağzınıza çok yakın tutarsanız düzeliyor Müzik ses kalitesi çok güzel Batarya kullanımı başarılı Bağlantı gücü başarılı Videolarda ses kaydırma yapmıyor,neutral,1
aşk her zaman mutlu etmez onun için acının arkadaşıdır.,neutral,1
Ürün elime geçtikten iki hafta sonra ortadaki yuvarlak aksam kırıldı İade süresini geçirdiğim gerekçesiyle iade de yapamadım Belki çatlak kırık geldi bilmiyorum ama ürün bence iyi bir ürün değil gerekirse tamiratı ile uğraşırım diye düşünüyorsanız alınabilir,negative,0
Fiyatına göre iyi. Kokusu ortalama kalıcı kargoda normal sürede geldi,positive,2
Ürün sorunsuz geldi Teslimat hızlı Paketleme iyiydi Yazma hızı iyi,positive,2
Boşluk kalıyor. Beni rahatsız etmeyecek seviyede kılıf içerisinde boşluk kalmakta ama takıntılı biriyseniz rahatsız edebilir,neutral,1
Kedi için alacaklar için soru işareti. Kokusu ve gönderi hızı güzel Şampuanı arkadaşıma hediye ettim çünkü köpük için almıştım Ancak köpük sıkıntılı Zira köpük neredeyse yok Çok çalkaladık nafile Sulu Kedimi delirttik,neutral,1
ürün zamanında geldi ancak içinde 18 ülkenin dilinde kullanma kılavuzu var Türkçe yok Bence çok büyük ayıp birde diğer zımba makinelerine uyan teller buna uymuyor özel sipariş vermek gerekiyor ürünün yanında zımba telinin ve çivisinin eklenmesi gerekir diye düşünüyorum Tüketiciye ektra bir masraf ve uğraş çıkıyor Kalitesi fiyatına göre iyi,neutral,1
çok güzel . Tuvalet kabı olarak aldım ama bizim ufaklıklardan biri daha kurarken girdi yattı içine öbürüde kıskandı onu kavga ettiler Şimdi 2 yi sipariş ediyorum minder koyup içine kedi yatağı olarak kullanıcam Gayet büyük ve malzemesi güzel tavsiye ederim,neutral,1
fena deil. fena deil ama yok ötesini tek gecerim,neutral,1
tavsiye etmiyorum. üründen 2 kutu aldımbu ay satın aldım ve kullandım ama hiç bir fayda görmedim yazıldığı iddia edildiği gibifaydali birşey değil kesinlikle tavsiye etmiyorum,negative,0
güzel. Çok marka kullandım şimdiye kadar ama gerçekten etkili olan bu fondöten diyebilirim Eğer fazla sivilce sorunu yoksa çok rahat kullanılır Dayanıklı gün boyubebek cildi gibi tavsiye ederim,positive,2
Bence. bence normalin bir tık altı çünkü su tersVşeklinde akıyor orta boş kalıyor zaman kaybı ve su israfı çok,negative,0
ürün resindeki ile aynı kalitede değil. ürün geldi ama kalitesiz ve resimdeki ile tıpatıp aynı değil tavsiye etmiyorum,neutral,1
Okumamak kayıp olurdu. Tarihi gerçekler ve aşkın iç içe geçtiği gerçek bir hayatın öyküsü Büyülü bir aşk bol kanlı bir savaş vatandan mecburi kaçış ve yeni bir ülkeye yeni bir şehre oranın adetlerine alışmaya çalışırken verilen başka bir savaş Okurken kendinizi olayların içinde hissedecek elinizden düşüremeyeceksiniz,positive,2
Richard Gerea yakıştıramadığım bir film..Kötü ve gereksiz..,neutral,1
çok terletiyor.. ürünü çok büyük hevesle aldım ama malesef çok fazla terlettiği için kullanamıyorum onun haricinde kullanımı güzel bir ürün terleme sorunu olmayanlar tercih edebilir birde biz 100 numara aldık ona rağmen bedeni sımsıkı sarıyor,negative,0
bol aksiyonlu sağlam bir film.. aksiyon filmi dediğin böyle olur işte.. izlerken 1 saniye bile sıkılmadım.. günümüzde sözde aksiyon filmleri saçma salak abartı sahneler ile gereksiz uzun ve boş diyaloglarla dolu hep şu filme bakıp az örnek alsalar keşke..,positive,2
ürün arızalı geldi firme kabul etmedi kargoda kırılmış şekline bişey değil bariz kulp hatası var bu firmadan hiç memnun kalmadık ürünlerinin arkasında değiller kesinlikle tavsiye etmiyoruz,negative,0
Ben memnun kalmadım. Bu ürünü alalı 1 hafta oldu çok araştırdım hangisini alayım diye yapılan yorumları okudum soruşturdum herkes 25 m2 lik alanı rahatlıkla ısıtır dediler fakat bizim odayı ısıtmıyor Sorun neden kaynaklanıyor bilmiyorum ama çok az ısı geliyor Kısacası ben memnun kalmadım,negative,0
urun bekledigim gibi cikti . urun bekledigim gibi cikti lakin begendigim icin 2 sini siparis ettim 2 urun buhari cok az ufluyor max ayarda bile ilk aldigimin min ayarindaki kadar buhar bile cikmiyor,neutral,1
Klima. Serinletme olarak gerçekten söylendiği gibi çok iyi lakinçok fazla ses çıkartıyor yorumuna bende katılıyorum yani yan odadan bile duyulacak şekilde almak isteyenler bunu bilsin ona göre tercih etsinler ses bizi rahatsız etmez önemli olan serinletmesi diyorsanız ideal bir ürün diyebiliriz,neutral,1
Ptt kargo on gün geçmesine rağmen teslim etmedi. Çay gelemediği için deneyemedik ptt kargo 10 gündür teslim etmeyi başaramadı ne zaman gelecek fikrim yok alacak olanlar buna dikkat etsin,negative,0
Olumsuz . Şarj soketinde kalmıyor direk çıkıyor,negative,0
kaliteli sayılır . kullanılabilir diğerlerine göre sadece biraz daha ince,neutral,1
